Sale_ID,Product_ID,Customer_ID,Date,Quantity,Sale_Price,Channel
583,109,2055,2023-11-19,1,151.31,Online
584,107,2055,2023-09-04,2,69.21,In-Store
585,103,2055,2023-09-10,2,94.0,In-Store
586,110,2056,2024-01-21,1,107.59,Online
587,113,2056,2024-02-24,1,11.33,Online
588,113,2056,2023-09-02,3,10.35,In-Store
589,118,2056,2024-04-27,1,124.3,In-Store
590,101,2056,2023-11-07,2,27.9,In-Store
591,110,2056,2023-12-04,3,114.71,Online
592,102,2056,2024-04-07,2,25.86,In-Store
593,103,2056,2024-02-25,2,79.37,In-Store
594,103,2056,2023-09-17,2,87.21,In-Store
595,111,2056,2024-04-01,1,46.98,Online
596,109,2056,2024-04-29,1,139.12,Online
597,116,2056,2024-01-11,1,235.91,Online
598,113,2056,2023-10-02,2,11.05,In-Store
599,101,2056,2023-08-29,3,29.27,In-Store
600,118,2056,2024-03-19,3,122.85,Online
601,115,2056,2023-09-02,2,119.26,In-Store
602,109,2056,2024-04-17,2,129.44,In-Store
603,108,2056,2024-03-09,2,193.61,Online
604,116,2056,2023-08-02,2,235.14,Online
605,111,2057,2024-04-17,3,45.32,Online
606,106,2057,2023-10-28,3,33.1,In-Store
607,114,2057,2023-11-06,1,51.43,In-Store
608,109,2057,2023-09-26,3,152.07,Online
609,103,2057,2024-02-29,1,94.27,Online
610,115,2057,2024-03-26,3,127.24,Online
611,106,2057,2024-02-27,1,38.19,In-Store
612,114,2057,2024-03-05,2,52.67,In-Store
613,108,2057,2023-08-25,3,194.43,In-Store
614,115,2057,2024-04-13,3,137.49,In-Store
615,108,2057,2023-08-07,3,217.26,Online
616,104,2057,2024-03-22,3,66.44,In-Store
617,117,2057,2024-03-18,3,128.75,Online
618,112,2057,2024-04-18,3,31.91,Online
619,113,2057,2024-03-11,3,10.37,In-Store
620,106,2057,2024-05-02,2,35.85,In-Store
621,106,2057,2023-11-30,3,38.15,Online
622,103,2057,2024-01-28,2,81.57,In-Store
623,107,2057,2023-08-16,3,65.08,In-Store
624,110,2057,2023-10-07,2,123.46,Online
625,115,2057,2023-10-31,1,122.13,Online
626,110,2057,2023-11-04,1,111.87,In-Store
627,117,2057,2023-12-28,2,139.1,In-Store
628,112,2057,2024-04-26,1,31.72,In-Store
629,101,2058,2023-10-27,1,27.0,In-Store
630,114,2059,2023-08-21,2,51.69,In-Store
631,116,2059,2024-03-29,2,242.24,In-Store
632,112,2059,2024-03-09,3,27.04,In-Store
633,105,2059,2024-04-12,1,115.63,Online
634,110,2059,2023-08-04,2,124.87,In-Store
635,114,2059,2024-03-03,2,50.7,In-Store
636,107,2059,2023-08-14,1,66.97,In-Store
637,106,2059,2023-10-05,3,38.46,In-Store
638,101,2059,2023-08-05,2,25.4,In-Store
639,114,2059,2024-03-05,3,52.35,In-Store
640,112,2059,2024-01-26,3,27.75,In-Store
641,108,2059,2023-11-19,1,186.92,Online
642,117,2059,2024-04-13,1,143.31,Online
643,117,2059,2023-08-26,3,134.11,Online
644,118,2059,2023-09-21,2,131.22,In-Store
645,101,2059,2024-04-06,1,25.52,In-Store
646,110,2059,2023-12-25,2,114.7,In-Store
647,105,2059,2023-09-19,1,121.08,Online
648,107,2059,2023-08-05,1,64.28,In-Store
649,112,2060,2023-11-08,3,30.87,Online
650,110,2061,2024-01-11,1,122.37,In-Store
651,113,2061,2023-08-14,1,10.86,In-Store
652,112,2062,2024-01-21,2,30.85,In-Store
653,101,2063,2024-03-07,3,26.25,Online
654,116,2063,2023-09-10,2,241.02,In-Store
655,104,2063,2023-12-02,1,59.21,In-Store
656,118,2063,2023-10-11,3,124.99,In-Store
657,103,2063,2023-12-04,3,88.02,In-Store
658,110,2063,2023-09-16,2,126.87,Online
659,107,2063,2023-07-18,1,68.74,Online
660,111,2063,2024-02-24,3,49.29,Online
661,104,2063,2023-08-05,2,62.85,Online
662,111,2063,2023-08-30,2,45.67,In-Store
663,103,2063,2024-01-21,2,93.89,In-Store
664,115,2063,2023-07-29,3,139.88,In-Store
665,111,2063,2023-09-23,1,44.07,In-Store
666,107,2063,2023-07-17,3,69.74,Online
667,116,2063,2023-10-11,1,224.47,Online
668,103,2063,2023-09-13,1,89.92,In-Store
669,102,2063,2024-04-18,3,24.86,Online
670,117,2063,2024-03-04,2,138.86,In-Store
671,104,2064,2023-11-11,1,61.23,Online
672,117,2064,2023-07-17,3,141.0,Online
673,106,2064,2023-09-16,2,32.69,Online
674,118,2065,2023-05-05,2,130.04,In-Store
675,112,2065,2023-11-14,3,32.25,Online
676,112,2066,2024-04-17,3,27.41,Online
677,108,2066,2023-10-29,3,208.04,In-Store
678,118,2066,2024-04-20,3,126.9,In-Store
679,116,2066,2023-08-19,3,259.91,In-Store
680,108,2066,2024-03-26,2,179.03,In-Store
681,115,2066,2023-10-10,2,136.46,In-Store
682,116,2066,2024-03-15,2,246.44,In-Store
683,112,2066,2023-10-18,2,31.54,Online
684,105,2066,2024-03-31,1,115.02,Online
685,103,2066,2024-01-15,1,86.72,In-Store
686,112,2067,2024-05-16,3,30.6,Online
687,109,2067,2024-03-27,3,134.09,Online
688,116,2067,2023-09-23,2,251.89,In-Store
689,115,2067,2023-10-08,2,121.3,Online
690,110,2067,2024-04-15,1,116.86,Online
691,103,2067,2023-09-04,3,83.72,Online
692,111,2067,2023-10-25,1,47.01,Online
693,105,2067,2023-08-06,2,111.26,Online
694,116,2067,2024-05-04,2,233.74,In-Store
695,113,2067,2023-12-17,3,11.32,In-Store
696,116,2067,2023-11-04,1,218.05,Online
697,101,2067,2024-04-14,1,28.85,Online
698,106,2067,2024-01-31,3,36.53,In-Store
699,114,2067,2023-12-15,3,56.91,In-Store
700,101,2067,2024-05-15,3,24.8,In-Store
701,107,2067,2023-10-13,2,60.61,Online
702,102,2067,2023-10-22,3,26.64,In-Store
703,103,2067,2023-08-18,3,85.12,In-Store
704,117,2067,2023-10-11,1,127.02,In-Store
705,115,2067,2023-11-30,1,135.26,In-Store
706,108,2067,2023-10-10,1,204.8,In-Store
707,115,2067,2024-01-24,2,134.17,Online
708,110,2067,2024-05-17,3,114.97,Online
709,107,2067,2024-05-15,1,71.13,In-Store
710,108,2068,2024-03-29,2,202.43,In-Store
711,103,2068,2023-12-01,1,78.25,Online
712,103,2068,2024-04-18,3,78.43,In-Store
713,114,2068,2023-12-20,3,51.83,Online
714,115,2068,2023-10-27,1,129.24,Online
715,102,2068,2023-08-24,3,27.17,In-Store
716,102,2068,2023-08-06,3,28.2,In-Store
717,105,2068,2024-03-09,3,121.33,In-Store
718,108,2068,2024-05-11,3,194.79,In-Store
719,117,2068,2023-10-27,2,132.91,Online
720,109,2068,2023-10-21,3,134.27,In-Store
721,102,2068,2023-09-18,2,25.93,In-Store
722,107,2068,2023-09-03,3,62.78,Online
723,112,2069,2024-03-01,3,30.36,Online
724,108,2069,2023-10-04,1,192.11,In-Store
725,106,2069,2023-12-16,3,38.44,Online
726,102,2069,2024-04-24,2,24.67,In-Store
727,109,2069,2023-08-28,1,149.45,Online
728,113,2069,2023-11-07,3,10.55,Online
729,106,2069,2024-05-22,2,32.6,In-Store
730,110,2069,2023-10-10,2,118.51,In-Store
731,107,2069,2024-05-12,1,64.08,Online
732,106,2069,2023-09-13,3,37.77,Online
733,109,2069,2024-02-03,2,140.73,Online
734,116,2069,2023-08-30,1,263.58,In-Store
735,108,2069,2024-05-12,2,182.23,Online
736,108,2069,2024-02-11,1,201.67,Online
737,108,2069,2023-10-14,3,203.4,In-Store
738,114,2069,2023-12-30,2,56.64,Online
739,114,2069,2023-12-15,1,61.42,In-Store
740,106,2069,2024-02-18,1,37.73,Online
741,107,2069,2023-12-31,3,66.05,In-Store
742,117,2069,2023-11-26,3,128.73,In-Store
743,115,2069,2023-08-19,2,140.43,In-Store
744,111,2069,2023-10-19,2,48.11,Online
745,118,2069,2023-11-16,1,125.49,Online
746,108,2069,2024-05-24,1,215.88,In-Store
747,101,2069,2024-04-08,1,29.73,In-Store
748,115,2069,2023-09-02,1,140.17,Online
749,113,2069,2023-11-15,1,10.13,In-Store
750,111,2069,2023-12-30,1,48.21,Online
751,118,2070,2023-10-06,2,136.51,Online
752,101,2070,2024-02-24,1,28.24,Online
753,104,2070,2023-07-19,2,66.98,Online
754,114,2070,2024-04-05,3,51.68,Online
755,113,2070,2023-07-06,2,10.74,Online
756,111,2070,2023-10-12,1,50.08,Online
757,117,2070,2023-12-30,1,126.53,Online
758,115,2070,2023-09-16,1,122.61,Online
759,113,2070,2023-09-26,3,10.09,In-Store
760,107,2070,2023-11-11,1,71.7,In-Store
761,116,2070,2024-01-13,3,220.09,In-Store
762,113,2070,2023-10-01,3,11.55,Online
763,115,2070,2023-10-25,1,137.95,Online
764,105,2070,2024-01-15,1,125.63,Online
765,107,2070,2023-11-13,1,64.27,In-Store
766,116,2070,2024-02-04,3,239.66,In-Store
767,106,2070,2023-07-08,1,33.31,Online
768,118,2071,2023-10-21,3,136.36,In-Store
769,101,2071,2023-09-29,3,29.08,Online
770,106,2071,2024-02-03,1,38.23,In-Store
771,115,2071,2023-11-23,2,134.78,Online
772,112,2071,2023-12-08,3,28.87,In-Store
773,115,2071,2023-10-26,2,128.64,Online
774,102,2071,2024-02-06,3,25.14,In-Store
775,114,2071,2024-04-17,3,51.56,Online
776,109,2071,2023-09-04,1,133.56,In-Store
777,104,2071,2023-07-11,2,56.33,In-Store
778,101,2071,2024-04-15,3,26.65,In-Store
779,112,2071,2023-08-15,2,30.46,In-Store
780,113,2071,2024-02-17,3,11.5,In-Store
781,104,2071,2024-02-02,3,56.82,Online
782,106,2072,2024-02-23,2,37.99,Online
783,115,2073,2024-02-17,3,125.52,Online
784,115,2073,2024-03-05,2,137.14,Online
785,110,2073,2024-01-17,3,119.85,Online
786,108,2073,2023-09-28,3,179.87,In-Store
787,115,2073,2024-02-12,3,135.57,Online
788,114,2073,2024-04-24,1,52.33,Online
789,105,2073,2023-12-23,1,117.36,In-Store
790,111,2073,2024-04-07,2,45.69,Online
791,110,2073,2024-02-02,2,109.42,Online
792,102,2073,2023-10-08,3,28.42,Online
793,107,2073,2024-02-24,2,64.05,Online
794,101,2073,2024-03-17,1,26.34,In-Store
795,104,2073,2024-02-18,1,67.69,In-Store
796,101,2073,2024-05-12,2,26.54,In-Store
797,117,2073,2024-03-09,3,142.89,Online
798,109,2073,2023-10-19,3,155.59,Online
799,106,2073,2024-03-29,3,34.04,Online
800,106,2073,2023-08-13,3,38.58,Online
801,118,2074,2023-10-31,3,141.14,Online
802,106,2074,2024-02-24,3,33.03,Online
803,116,2074,2024-03-27,1,263.94,Online
804,103,2074,2024-05-03,3,83.36,Online
805,116,2074,2023-09-19,2,239.03,In-Store
806,117,2074,2024-01-21,3,133.37,In-Store
807,113,2074,2024-02-11,3,10.0,Online
808,110,2074,2024-03-03,2,125.73,In-Store
809,118,2074,2023-10-17,3,142.39,Online
810,108,2074,2024-03-19,1,185.92,Online
811,101,2074,2023-11-17,2,25.9,Online
812,111,2074,2023-08-13,1,48.34,Online
813,110,2074,2024-04-11,3,119.48,Online
814,113,2075,2023-11-06,3,10.9,Online
815,114,2075,2023-12-01,3,57.12,Online
816,113,2075,2023-08-01,1,11.08,In-Store
817,115,2075,2023-08-12,3,135.69,In-Store
818,114,2075,2023-09-23,1,50.9,Online
819,111,2075,2023-11-24,2,50.21,Online
820,108,2075,2024-04-04,1,183.39,Online
821,109,2075,2024-02-22,1,135.74,Online
822,106,2075,2023-10-04,2,37.13,Online
823,102,2075,2023-09-25,1,28.68,In-Store
824,104,2076,2024-01-21,2,59.04,In-Store
825,117,2076,2023-11-13,1,124.44,In-Store
826,114,2076,2023-08-22,3,57.23,In-Store
827,102,2076,2023-11-21,3,28.03,Online
828,117,2076,2023-08-09,3,128.71,In-Store
829,109,2076,2024-01-29,1,145.5,Online
830,102,2076,2023-11-23,2,28.43,In-Store
831,105,2076,2024-03-14,2,125.87,Online
832,111,2076,2024-02-22,1,47.31,Online
833,110,2076,2023-08-08,3,120.14,Online
834,103,2077,2023-06-26,3,83.72,Online
835,118,2077,2024-01-24,1,121.84,In-Store
836,115,2077,2023-10-02,2,136.88,In-Store
837,101,2077,2023-09-15,3,27.94,In-Store
838,113,2077,2023-11-28,1,11.43,Online
839,116,2077,2023-09-29,1,226.43,In-Store
840,102,2077,2024-04-19,2,29.27,Online
841,105,2077,2024-04-01,3,122.09,In-Store
842,112,2077,2023-11-09,1,32.09,In-Store
843,101,2077,2023-07-27,3,24.72,In-Store
844,111,2077,2024-02-26,3,47.46,Online
845,114,2077,2024-03-22,3,56.93,Online
846,111,2077,2024-02-21,1,47.33,Online
847,111,2077,2023-09-06,2,51.46,In-Store
848,101,2077,2023-09-14,2,28.67,Online
849,109,2077,2024-03-20,2,155.97,Online
850,116,2077,2024-02-15,2,229.5,Online
851,110,2077,2023-08-19,2,122.03,Online
852,114,2078,2023-10-11,1,56.37,In-Store
853,115,2078,2023-08-08,1,141.99,In-Store
854,107,2078,2024-04-13,3,66.38,In-Store
855,112,2078,2024-03-17,2,32.05,Online
856,108,2078,2024-05-07,2,209.38,In-Store
857,114,2078,2023-11-02,2,55.21,In-Store
858,107,2078,2023-12-28,3,65.58,In-Store
859,103,2078,2023-10-19,3,89.41,Online
860,101,2078,2024-04-20,2,28.26,Online
861,115,2078,2023-08-10,3,117.03,In-Store
862,113,2078,2024-01-22,1,11.53,In-Store
863,117,2078,2023-10-21,1,143.3,In-Store
864,113,2078,2023-10-06,1,10.43,In-Store
865,114,2078,2024-03-05,3,53.67,Online
866,110,2078,2023-12-15,1,115.96,In-Store
867,103,2078,2023-10-22,1,93.41,In-Store
868,111,2078,2023-11-05,3,46.15,In-Store
869,114,2078,2023-12-12,2,56.69,In-Store
870,117,2079,2023-03-22,1,143.45,In-Store
871,118,2079,2023-10-24,1,126.81,In-Store
872,101,2079,2023-06-22,2,25.52,In-Store
873,113,2080,2024-03-22,1,10.19,In-Store
874,103,2080,2023-12-09,2,89.87,In-Store
875,108,2080,2024-03-14,1,194.34,In-Store
876,101,2080,2024-03-10,3,28.24,Online
877,118,2080,2024-04-17,3,142.61,In-Store
878,106,2080,2024-05-21,1,38.76,Online
879,117,2080,2024-02-10,1,133.02,In-Store
880,117,2080,2023-10-19,3,143.99,Online
881,115,2080,2023-11-29,2,122.31,In-Store
882,105,2080,2024-03-14,1,116.54,In-Store
883,102,2080,2024-05-25,3,29.08,Online
884,114,2080,2023-08-14,1,51.94,In-Store
885,115,2080,2024-02-21,1,136.55,In-Store
886,109,2080,2023-10-26,1,144.57,Online
887,103,2080,2024-05-02,3,78.3,Online
888,108,2080,2023-12-11,2,201.03,Online
889,114,2080,2024-02-09,3,58.82,Online
890,105,2080,2023-11-16,1,111.16,In-Store
891,102,2080,2024-01-16,2,29.47,Online
892,118,2080,2024-03-11,3,125.01,In-Store
893,105,2080,2023-11-21,3,106.12,Online
894,116,2080,2023-10-18,3,262.0,Online
895,109,2080,2023-11-13,3,149.76,Online
896,105,2080,2023-10-03,2,106.66,In-Store
897,115,2080,2024-01-26,2,123.73,In-Store
898,101,2080,2023-12-04,2,28.94,Online
899,102,2080,2023-12-14,2,25.17,Online
900,106,2081,2023-10-15,1,34.65,In-Store
901,109,2081,2024-05-07,1,154.5,Online
902,115,2081,2024-01-10,2,128.44,Online
903,113,2081,2024-04-22,2,10.35,In-Store
904,118,2081,2023-12-16,1,140.97,Online
905,109,2081,2023-09-20,2,156.58,Online
906,103,2081,2024-04-07,3,85.24,Online
907,107,2081,2024-02-27,1,69.19,In-Store
908,108,2081,2024-02-03,3,186.05,In-Store
909,109,2081,2024-03-17,1,145.52,Online
910,116,2081,2024-02-07,3,245.56,Online
911,114,2081,2023-10-26,2,53.45,Online
912,102,2082,2024-01-14,2,27.13,Online
913,102,2082,2024-01-30,1,25.38,In-Store
914,113,2082,2023-12-25,1,11.42,In-Store
915,111,2082,2023-10-16,3,48.28,In-Store
916,109,2082,2024-03-02,1,156.42,Online
917,116,2082,2023-08-15,2,231.4,Online
918,108,2082,2024-04-08,3,217.13,Online
919,109,2082,2023-10-01,2,130.3,In-Store
920,101,2082,2023-09-21,1,29.54,Online
921,111,2083,2023-04-26,1,50.54,In-Store
922,114,2083,2023-11-14,2,54.45,In-Store
923,102,2084,2023-08-23,1,27.39,In-Store
924,105,2084,2023-12-26,3,120.57,Online
925,105,2084,2023-11-23,3,119.33,Online
926,101,2084,2023-12-22,1,28.63,Online
927,101,2084,2023-11-11,1,25.02,In-Store
928,105,2084,2023-09-28,3,122.22,In-Store
929,114,2084,2023-09-17,3,59.99,Online
930,104,2084,2024-01-09,3,64.03,In-Store
931,103,2084,2024-05-07,2,85.43,In-Store
932,116,2084,2023-09-01,2,245.4,In-Store
933,113,2084,2024-03-01,1,10.99,In-Store
934,117,2084,2023-08-09,2,119.87,Online
935,117,2084,2024-02-03,3,136.58,In-Store
936,117,2084,2024-04-18,3,126.84,Online
937,102,2084,2024-04-23,2,24.64,In-Store
938,106,2084,2024-01-24,2,37.07,Online
939,101,2084,2024-02-26,2,24.73,Online
940,112,2085,2023-10-04,1,30.82,In-Store
941,114,2086,2023-09-21,2,51.23,In-Store
942,116,2087,2024-04-19,1,235.64,In-Store
943,114,2087,2023-12-06,1,59.8,In-Store
944,113,2087,2024-04-01,2,10.54,Online
945,110,2087,2024-01-17,1,113.17,Online
946,118,2087,2023-07-31,1,133.76,In-Store
947,111,2087,2023-08-20,2,45.62,Online
948,110,2087,2024-03-02,2,108.47,Online
949,111,2087,2024-01-30,3,50.2,In-Store
950,115,2087,2024-02-09,3,142.4,Online
951,107,2087,2023-11-04,3,61.43,Online
952,117,2087,2024-02-17,2,127.63,Online
953,118,2087,2024-05-05,1,142.33,In-Store
954,106,2088,2024-03-26,1,34.73,In-Store
955,101,2088,2023-12-06,3,28.89,Online
956,117,2088,2024-02-14,1,129.35,In-Store
957,104,2088,2023-10-14,2,60.58,Online
958,116,2088,2023-07-16,2,221.77,In-Store
959,112,2088,2023-11-01,1,32.25,Online
960,110,2088,2023-12-20,2,109.01,Online
961,106,2088,2024-01-16,1,38.86,In-Store
962,107,2088,2023-10-09,3,66.02,Online
963,116,2089,2024-01-01,3,219.79,In-Store
964,117,2089,2024-01-18,1,140.03,Online
965,105,2089,2024-04-29,1,124.29,Online
966,107,2089,2024-04-15,3,66.63,Online
967,117,2089,2023-10-05,1,129.78,Online
968,102,2089,2024-04-03,2,29.1,In-Store
969,110,2089,2023-11-23,1,112.35,In-Store
970,113,2089,2023-10-22,1,10.97,In-Store
971,101,2089,2023-10-29,3,25.19,Online
972,101,2089,2023-12-11,1,29.72,In-Store
973,118,2089,2024-04-11,2,134.22,In-Store
974,112,2089,2023-12-13,1,28.26,In-Store
975,118,2089,2023-12-27,1,137.32,Online
976,115,2089,2023-12-01,2,123.53,In-Store
977,102,2089,2023-07-28,3,25.73,Online
978,114,2089,2023-09-16,2,57.69,In-Store
979,104,2090,2024-03-05,1,58.3,Online
980,116,2090,2023-10-14,2,218.35,In-Store
981,115,2090,2024-03-12,2,129.67,Online
982,118,2090,2023-11-04,2,123.09,In-Store
983,111,2090,2023-11-24,1,48.64,In-Store
984,105,2090,2023-12-15,2,123.29,Online
985,111,2090,2024-02-22,3,47.03,In-Store
986,118,2090,2023-10-05,1,135.16,In-Store
987,104,2090,2023-12-24,2,62.53,Online
988,110,2090,2024-04-03,3,129.57,In-Store
989,106,2090,2023-10-23,3,39.58,In-Store
990,105,2090,2024-01-15,1,117.27,Online
991,102,2091,2023-10-16,2,24.33,In-Store
992,115,2091,2024-03-07,1,140.2,Online
993,106,2091,2023-09-05,1,37.98,Online
994,114,2091,2023-12-02,3,53.92,Online
995,107,2091,2023-08-28,3,61.26,Online
996,106,2091,2024-03-27,3,34.25,In-Store
997,103,2091,2023-08-13,2,85.36,In-Store
998,108,2091,2023-10-29,3,204.83,In-Store
999,118,2091,2024-02-01,2,125.19,Online
1000,114,2091,2023-10-21,1,51.25,In-Store
1001,105,2091,2024-01-04,1,125.62,In-Store
1002,111,2091,2024-04-20,1,51.06,In-Store
1003,102,2091,2024-03-10,2,27.29,In-Store
1004,108,2091,2023-08-29,3,189.6,In-Store
1005,114,2091,2023-12-10,2,59.22,Online
1006,109,2091,2024-04-24,1,149.28,Online
1007,114,2091,2024-03-13,3,55.27,In-Store
1008,103,2091,2023-12-21,3,93.58,Online
1009,112,2091,2024-05-11,2,30.29,Online
1010,103,2091,2024-05-11,3,87.2,Online
1011,107,2091,2024-04-02,2,61.96,Online
1012,112,2091,2024-03-23,3,27.05,In-Store
1013,109,2091,2024-02-04,2,132.91,Online
1014,116,2092,2023-12-03,1,221.73,Online
1015,116,2092,2023-10-30,3,232.33,Online
1016,107,2092,2024-03-19,1,64.15,Online
1017,118,2092,2023-09-28,1,132.7,Online
1018,106,2092,2023-09-27,1,37.69,Online
1019,118,2092,2024-02-07,1,138.58,In-Store
1020,117,2092,2023-12-23,2,123.18,Online
1021,108,2092,2024-04-26,1,187.71,In-Store
1022,118,2092,2023-07-29,3,130.86,In-Store
1023,115,2092,2023-10-23,2,139.48,In-Store
1024,104,2092,2024-02-26,2,59.57,In-Store
1025,104,2092,2023-08-10,3,67.62,In-Store
1026,111,2092,2024-03-07,3,49.57,Online
1027,101,2093,2023-09-11,1,26.4,In-Store
1028,107,2093,2023-09-28,3,71.54,Online
1029,105,2093,2023-11-01,1,116.47,In-Store
1030,105,2093,2024-02-18,2,111.82,Online
1031,107,2093,2023-08-17,3,60.78,Online
1032,116,2093,2024-04-12,2,248.14,In-Store
1033,109,2093,2024-03-14,3,151.5,Online
1034,118,2093,2023-10-01,2,131.17,Online
1035,118,2093,2023-10-26,2,128.13,In-Store
1036,101,2093,2024-01-15,2,25.41,In-Store
1037,116,2093,2023-12-23,3,241.48,Online
1038,112,2093,2024-03-31,2,28.6,In-Store
1039,109,2093,2023-08-28,3,129.34,Online
1040,108,2094,2024-03-21,3,183.66,Online
1041,101,2094,2024-03-01,2,28.2,In-Store
1042,118,2094,2023-10-13,1,131.15,Online
1043,113,2094,2023-07-12,1,10.17,Online
1044,104,2094,2024-01-10,3,62.32,In-Store
1045,106,2094,2023-09-24,3,35.92,Online
1046,104,2094,2023-09-13,3,57.27,In-Store
1047,101,2094,2024-03-08,1,28.98,In-Store
1048,101,2094,2023-08-05,3,28.66,In-Store
1049,112,2094,2024-03-28,2,29.62,Online
1050,105,2094,2023-12-27,3,120.89,Online
1051,103,2094,2024-04-14,2,92.0,In-Store
1052,109,2094,2023-11-03,2,151.39,Online
1053,110,2095,2023-09-19,1,112.4,Online
1054,104,2095,2023-11-19,3,67.95,In-Store
1055,108,2095,2023-06-29,2,195.46,In-Store
1056,116,2095,2024-02-22,1,229.69,In-Store
1057,111,2095,2023-10-15,1,48.8,Online
1058,106,2095,2023-08-03,3,37.07,Online
1059,111,2095,2023-12-15,1,44.65,Online
1060,103,2095,2024-01-13,2,83.78,In-Store
1061,109,2095,2023-09-05,2,146.83,In-Store
1062,102,2095,2023-12-07,2,26.13,In-Store
1063,115,2095,2023-11-21,3,134.9,Online
1064,117,2095,2024-04-01,2,120.99,Online
1065,116,2095,2023-09-28,3,217.65,In-Store
1066,113,2096,2023-10-21,2,9.79,Online
1067,106,2096,2023-10-15,3,39.43,Online
1068,108,2096,2024-01-02,2,190.29,In-Store
1069,106,2096,2023-12-25,2,37.32,In-Store
1070,105,2096,2023-12-06,1,114.6,In-Store
1071,107,2096,2023-11-28,1,61.58,Online
1072,115,2096,2023-08-24,2,117.46,Online
1073,103,2096,2024-04-05,3,92.87,Online
1074,115,2096,2023-09-28,3,141.69,Online
1075,115,2096,2023-10-20,1,134.19,In-Store
1076,111,2096,2024-02-04,3,42.55,In-Store
1077,101,2097,2023-11-25,2,26.56,In-Store
1078,116,2097,2023-08-26,3,263.38,In-Store
1079,104,2097,2023-10-21,3,65.91,Online
1080,105,2097,2023-11-03,3,120.44,Online
1081,116,2097,2023-10-10,2,262.19,In-Store
1082,118,2097,2023-09-10,2,136.42,In-Store
1083,108,2097,2023-07-14,2,198.57,In-Store
1084,118,2097,2024-01-20,2,121.0,Online
1085,108,2098,2023-12-28,2,203.1,Online
1086,114,2098,2023-11-08,1,57.1,Online
1087,102,2099,2023-08-01,3,26.91,In-Store
1088,108,2099,2023-08-04,2,210.51,In-Store
1089,113,2099,2024-02-26,2,9.91,Online
1090,101,2099,2024-04-14,3,27.05,In-Store
1091,105,2099,2023-10-05,3,126.6,Online
1092,107,2099,2024-01-23,2,62.72,Online
1093,111,2099,2023-08-31,3,45.43,In-Store
1094,105,2099,2024-04-23,2,123.72,Online
1095,107,2099,2024-02-24,1,70.94,Online
1096,108,2099,2023-09-17,1,209.81,Online
1097,104,2099,2023-12-06,2,67.42,In-Store
1098,106,2099,2023-11-12,1,37.75,In-Store
1099,116,2099,2023-08-06,2,234.3,Online
1100,106,2099,2023-12-16,1,37.56,Online
1101,107,2099,2024-02-17,1,65.72,Online
1102,113,2099,2024-05-10,3,10.72,Online
1103,108,2099,2023-11-02,1,181.12,Online
1104,110,2099,2024-05-13,3,123.87,Online
1105,114,2099,2024-01-03,3,51.15,Online
1106,117,2099,2024-02-09,1,133.05,Online
1107,109,2099,2024-03-01,1,136.73,In-Store
1108,101,2099,2023-12-06,3,28.67,Online
1109,105,2100,2024-02-18,2,106.74,In-Store
1110,118,2100,2023-10-23,1,119.86,In-Store
1111,116,2100,2023-11-01,2,259.68,Online
1112,114,2100,2024-01-14,2,58.16,In-Store
1113,108,2100,2024-03-28,3,186.61,Online
1114,111,2100,2023-09-28,2,47.91,Online
1115,117,2100,2024-03-25,3,126.5,In-Store
1116,103,2100,2023-12-12,1,91.74,Online
1117,105,2100,2024-04-09,2,114.74,In-Store
1118,118,2100,2023-11-21,1,128.92,Online
1119,116,2100,2023-10-05,1,233.88,In-Store
1120,111,2100,2024-01-12,1,49.23,In-Store
1121,104,2100,2024-04-28,1,56.4,Online
1122,101,2100,2024-01-27,3,28.04,In-Store
1123,107,2100,2024-02-10,3,64.3,Online
1124,113,2100,2024-03-07,3,9.79,In-Store
1125,109,2100,2023-08-12,1,152.33,Online
1126,116,2100,2024-01-07,3,256.93,Online
1127,108,2100,2023-12-23,3,203.76,In-Store
1128,110,2100,2023-08-21,2,110.26,In-Store
1129,111,2100,2024-03-09,1,45.9,Online
1130,114,2100,2023-11-04,2,59.3,Online
1131,114,2100,2023-11-14,2,51.25,Online
1132,111,2100,2024-04-26,3,44.4,In-Store
1133,105,2101,2024-02-27,2,111.62,In-Store
1134,103,2101,2024-04-11,3,86.43,In-Store
1135,103,2101,2023-10-20,1,85.35,Online
1136,108,2101,2024-01-26,1,207.06,Online
1137,114,2101,2024-05-11,3,53.38,In-Store
1138,104,2101,2024-02-11,3,59.14,In-Store
1139,114,2101,2024-03-17,1,52.91,In-Store
1140,109,2101,2024-05-18,2,135.68,In-Store
1141,103,2101,2023-09-15,1,91.2,In-Store
1142,110,2101,2024-01-20,2,121.66,In-Store
1143,106,2101,2024-04-08,1,35.37,Online
1144,113,2101,2023-12-21,3,11.51,In-Store
1145,105,2101,2024-02-29,2,124.15,In-Store
1146,114,2101,2024-04-26,1,57.28,In-Store
1147,117,2101,2023-10-30,1,122.65,Online
1148,108,2101,2024-05-26,2,178.63,Online
1149,105,2101,2024-03-30,2,117.68,In-Store
1150,107,2101,2024-05-17,3,71.15,In-Store
1151,113,2101,2023-09-02,1,10.39,Online
1152,118,2101,2023-10-01,1,122.11,Online
1153,107,2101,2024-03-19,1,71.28,Online
1154,106,2101,2023-10-26,2,32.71,In-Store
1155,116,2101,2023-12-29,1,258.17,In-Store
1156,117,2101,2024-03-17,2,139.54,Online
1157,106,2101,2024-04-02,2,34.22,Online
